_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1035699,4155772,2017.0,2017.0,1951.0,PRIVATE,3,Etobicoke-Lakeshore,2407 LAKE SHORE BLVD W,3,22,2017-10-17,59,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,,,3.0,2.0,4.0,3.0,3.0,3.0,,3.0,3.0,,W0336,43.614231394799994,-79.48871626489999,305695.096,4830254.277
1035700,4154056,2017.0,2017.0,1971.0,PRIVATE,19,Beaches-East York,2 PARK VISTA,11,121,2017-10-17,78,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,3.0,5.0,3.0,,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,,S1927,43.698083902700006,-79.3005296419,320862.542,4839588.937
1035701,4154055,2017.0,2017.0,1971.0,PRIVATE,19,Beaches-East York,6 PARK VISTA,10,108,2017-10-17,79,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,3.0,4.0,3.0,,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,S1927,43.698310468900004,-79.2983347125,321039.405,4839614.522
1035702,4154057,2017.0,2017.0,1971.0,PRIVATE,19,Beaches-East York,7 PARK VISTA,8,84,2017-10-17,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,3.0,,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,S1927,43.697893112399996,-79.298058957,321061.744,4839568.208000001
1035703,4154054,2017.0,2017.0,1971.0,PRIVATE,19,Beaches-East York,8 PARK VISTA,8,56,2017-10-17,77,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,4.0,3.0,,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,,S1927,43.6985479321,-79.2974887076,321107.534,4839641.066000001
1035704,4155506,2017.0,2017.0,1960.0,PRIVATE,3,Etobicoke-Lakeshore,2660 LAKE SHORE BLVD W,4,15,2017-10-17,61,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,W0335,43.6035699967,-79.4939393682,305273.57899999997,4829069.811000001
1035705,4155285,2017.0,2017.0,1950.0,PRIVATE,3,Etobicoke-Lakeshore,6 KINGS POINT DR,3,16,2017-10-17,59,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,3.0,,2.0,,3.0,,,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0327,43.639609569499996,-79.49364600310001,305296.993,4833073.615
1035706,4155229,2017.0,2017.0,1956.0,PRIVATE,3,Etobicoke-Lakeshore,5 KINSDALE BLVD,4,22,2017-10-17,58,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,,3.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,,W0329,43.635353724,-79.49124561,305490.661,4832600.828
1035707,4153000,2017.0,2017.0,1917.0,PRIVATE,4,Parkdale-High Park,1465 KING ST W,3,48,2017-10-17,60,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,3.0,2.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S0437,43.6362466824,-79.4390220759,309704.547,4832701.692
1035708,4153018,2017.0,2017.0,1960.0,PRIVATE,4,Parkdale-High Park,170 JAMESON AVE,11,86,2017-10-17,64,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S0436,43.638273606800006,-79.4368190607,309882.13,4832926.99
1035709,4155246,2017.0,2017.0,1956.0,PRIVATE,3,Etobicoke-Lakeshore,2 KINSDALE BLVD,4,45,2017-10-17,60,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0329,43.637018605,-79.488272958,305733.855,4832772.095
1035710,4154631,2017.0,2017.0,1969.0,PRIVATE,6,York Centre,6010 BATHURST ST,12,120,2017-10-17,65,Evaluation needs to be conducted in 1 year,19,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,N0622,43.7862798518,-79.4468276481,309064.24100000004,4849369.232
1035711,4154722,2017.0,2017.0,1960.0,PRIVATE,18,Willowdale,6171 BATHURST ST,13,170,2017-10-17,60,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,N1821,43.7898670361,-79.4451703972,309197.325,4849767.841
1035712,4155879,2017.0,2017.0,1969.0,PRIVATE,6,York Centre,6200 BATHURST ST,14,181,2017-10-17,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,,N0622,43.791103408000005,-79.44678989100001,309058.466,4849903.305
1035713,4154007,2017.0,2017.0,1960.0,PRIVATE,8,Eglinton-Lawrence,1106 AVENUE RD,4,22,2017-10-17,69,Evaluation needs to be conducted in 2 years,17,3.0,4.0,3.0,3.0,4.0,3.0,,3.0,,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,,N0833,43.708098073100004,-79.4106259149,311987.226,4840686.163
1035714,4154375,2017.0,2017.0,1950.0,PRIVATE,6,York Centre,17 ANTHONY RD,3,11,2017-10-17,77,Evaluation needs to be conducted in 2 years,15,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,3.0,5.0,2.0,4.0,5.0,,4.0,4.0,,N0632,43.73043975979999,-79.4596132017,308038.125,4843165.06
1035715,4155248,2017.0,2017.0,1940.0,PRIVATE,3,Etobicoke-Lakeshore,140 BERRY RD,4,14,2017-10-17,59,Evaluation needs to be conducted in 1 year,16,3.0,3.0,2.0,3.0,3.0,2.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,,W0327,43.6378752009,-79.4868729596,305849.94800000003,4832879.26
1035716,4155281,2017.0,2017.0,1956.0,PRIVATE,3,Etobicoke-Lakeshore,168 BERRY RD,4,22,2017-10-17,68,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,3.0,4.0,2.0,,3.0,,,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,W0327,43.636826872,-79.491504389,305455.669,4832759.364
1035717,4155235,2017.0,2017.0,1958.0,PRIVATE,3,Etobicoke-Lakeshore,169 BERRY RD,4,25,2017-10-17,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,,W0329,43.637123520500005,-79.4874115114,305800.066,4832797.477
1035718,4168798,2017.0,2017.0,1956.0,PRIVATE,3,Etobicoke-Lakeshore,170 BERRY RD,4,22,2017-10-17,66,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,3.0,4.0,2.0,,3.0,,,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,W0327,,,305421.0121,4832761.998
1035719,4155244,2017.0,2017.0,1953.0,PRIVATE,3,Etobicoke-Lakeshore,179 BERRY RD,4,23,2017-10-17,64,Evaluation needs to be conducted in 1 year,15,3.0,4.0,4.0,3.0,3.0,2.0,,3.0,,,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,2.0,,W0329,43.6366442394,-79.4899445536,305595.659,4832744.208000001
1035720,4156325,2017.0,2017.0,1960.0,PRIVATE,7,Humber River-Black Creek,3328 WESTON RD,4,93,2017-10-16,67,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,,4.0,3.0,5.0,4.0,3.0,4.0,2.0,5.0,3.0,,W0727,43.74317239,-79.541078057,301501.70399999997,4844591.777
1035721,4155829,2017.0,2017.0,1940.0,PRIVATE,8,Eglinton-Lawrence,2674 YONGE ST,3,31,2017-10-16,51,Evaluation needs to be conducted in 1 year,16,3.0,2.0,3.0,2.0,3.0,1.0,,3.0,,2.0,2.0,3.0,5.0,2.0,2.0,2.0,,3.0,3.0,,N0829,43.716818521,-79.40078111300001,312779.193,4841656.826
1035722,4154019,2017.0,2017.0,1954.0,PRIVATE,8,Eglinton-Lawrence,2730 YONGE ST,7,63,2017-10-16,65,Evaluation needs to be conducted in 1 year,19,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,,N0829,43.7180354944,-79.4010377857,312758.613,4841791.045
1035723,4154969,2017.0,2017.0,1960.0,PRIVATE,12,Toronto-St. Paul's,142 VAUGHAN RD,4,27,2017-10-16,68,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,3.0,3.0,,3.0,,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,,S1229,43.685120500000004,-79.4220842022,311066.115,4838132.443
1035724,4154651,2017.0,2017.0,1962.0,PRIVATE,6,York Centre,4 MASCOT PL,4,70,2017-10-16,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,N0624,43.7703715796,-79.4436799328,309318.76300000004,4847602.04
1035725,4155036,2017.0,2017.0,1960.0,PRIVATE,12,Toronto-St. Paul's,560 OAKWOOD AVE,3,24,2017-10-16,55,Evaluation needs to be conducted in 1 year,15,3.0,2.0,2.0,3.0,3.0,3.0,,3.0,,,2.0,2.0,4.0,3.0,3.0,3.0,,3.0,2.0,,S1222,43.693346722,-79.4414872013,309501.192,4839045.058999999
1035726,4155024,2017.0,2017.0,1957.0,PRIVATE,12,Toronto-St. Paul's,642 VAUGHAN RD,4,23,2017-10-16,61,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,4.0,2.0,,3.0,,,3.0,4.0,3.0,3.0,3.0,3.0,,2.0,3.0,,S1222,43.692785049499996,-79.4417092331,309481.606,4838982.16
1035727,4154579,2017.0,2017.0,1960.0,PRIVATE,6,York Centre,8 VINCI CRES,4,33,2017-10-16,61,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,,N0629,43.7362371647,-79.4461261454,309124.24,4843809.751
1035728,4154578,2017.0,2017.0,1960.0,PRIVATE,6,York Centre,30 VINCI CRES,4,33,2017-10-16,61,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,,N0629,43.736994196000005,-79.4460498433,309130.334,4843893.855
1035729,4154577,2017.0,2017.0,1960.0,PRIVATE,6,York Centre,59 VINCI CRES,4,33,2017-10-16,61,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,,N0629,43.7378403502,-79.4465142919,309092.864,4843987.8319999995
1035730,4153916,2017.0,2017.0,1927.0,PRIVATE,12,Toronto-St. Paul's,48 LAWTON BLVD,3,19,2017-10-16,74,Evaluation needs to be conducted in 2 years,16,4.0,5.0,4.0,3.0,4.0,3.0,,4.0,,4.0,3.0,3.0,5.0,4.0,4.0,3.0,,3.0,3.0,,S1232,43.691667031,-79.396207889,313151.182,4838862.973999999
1035731,4153915,2017.0,2017.0,1915.0,PRIVATE,12,Toronto-St. Paul's,50 LAWTON BLVD,3,20,2017-10-16,71,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,3.0,3.0,,4.0,,4.0,3.0,3.0,5.0,3.0,4.0,3.0,,3.0,3.0,,S1232,43.691863282,-79.396100397,313143.397,4838889.911
1035732,4153923,2017.0,2017.0,1959.0,PRIVATE,12,Toronto-St. Paul's,85 LAWTON BLVD,10,87,2017-10-16,76,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,S1232,43.6931297884,-79.3963342082,313141.061,4839024.529
1035733,4153924,2017.0,2017.0,1965.0,PRIVATE,12,Toronto-St. Paul's,95 LAWTON BLVD,7,60,2017-10-16,63,Evaluation needs to be conducted in 1 year,19,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,,S1232,43.693346588000004,-79.39645967439999,313130.915,4839048.603999999
1035734,4154826,2017.0,2017.0,1965.0,PRIVATE,17,Don Valley North,34 LEITH HILL RD,11,231,2017-10-16,66,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,N1727,43.7777340882,-79.3489814239,316941.141,4848429.475
1035735,4155225,2017.0,2017.0,1973.0,PRIVATE,3,Etobicoke-Lakeshore,8 LOMOND DR,24,183,2017-10-16,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,W0325,43.6463454422,-79.5227554263,302948.49100000004,4833822.241
1035736,4155033,2017.0,2017.0,1960.0,PRIVATE,12,Toronto-St. Paul's,682 NORTHCLIFFE BLVD,6,54,2017-10-16,60,Evaluation needs to be conducted in 1 year,17,3.0,3.0,4.0,3.0,3.0,2.0,,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,,S1222,43.69560890899999,-79.4478332709,308989.478,4839296.063
1035737,4155303,2017.0,2017.0,1973.0,PRIVATE,3,Etobicoke-Lakeshore,24 MABELLE AVE,36,540,2017-10-16,56,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,W0321,43.646585717700006,-79.52714718819999,302594.209,4833849.039
1035738,4155307,2017.0,2017.0,1974.0,PRIVATE,3,Etobicoke-Lakeshore,25 MABELLE AVE,31,416,2017-10-16,57,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,W0321,43.6455831031,-79.5265058924,302645.912,4833737.637
1035739,4152966,2017.0,2017.0,1956.0,PRIVATE,4,Parkdale-High Park,124 TYNDALL AVE,4,28,2017-10-16,55,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,2.0,3.0,2.0,,3.0,,,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,S0437,43.637715924700004,-79.4293840613,310482.065,4832865.488
1035740,4233290,2017.0,2017.0,1984.0,SOCIAL HOUSING,5,York South-Weston,29 SOUTH STATION ST,13,128,2017-10-16,64,Evaluation needs to be conducted in 1 year,17,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,,2.0,3.0,3.0,4.0,4.0,3.0,,4.0,3.0,,W0524,43.7009920215,-79.5153630558,303546.182,4839893.047
1035741,4154859,2017.0,2017.0,1964.0,PRIVATE,16,Don Valley East,22 TINDER CRES,4,60,2017-10-16,61,Evaluation needs to be conducted in 1 year,18,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,4.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,,N1628,43.72645012979999,-79.3091895206,320157.292,4842738.692
1035742,4155683,2017.0,2017.0,1960.0,PRIVATE,7,Humber River-Black Creek,3330 WESTON RD,4,97,2017-10-16,67,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,,W0727,43.7442275359,-79.5409803297,301483.919,4844696.906
1035743,4153142,2017.0,2017.0,1987.0,SOCIAL HOUSING,10,Spadina-Fort York,800 ADELAIDE ST W,3,50,2017-10-16,58,Evaluation needs to be conducted in 1 year,20,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S1028,43.6439718067,-79.4103609926,312016.23,4833561.862
1035744,4250615,2017.0,2017.0,1965.0,PRIVATE,15,Don Valley West,66 BROADWAY AVE,20,357,2017-10-16,74,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,,N1526,43.710673428999996,-79.395369179,313216.13800000004,4840974.674
1035745,4153840,2017.0,2017.0,1956.0,PRIVATE,15,Don Valley West,124 BROADWAY AVE,4,86,2017-10-16,78,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,N1526,43.711364802,-79.392506301,313446.755,4841051.778
1035746,4155757,2017.0,2017.0,1961.0,PRIVATE,3,Etobicoke-Lakeshore,2493 LAKE SHORE BLVD W,9,151,2017-10-16,74,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,W0336,43.6123803849,-79.4879248651,305759.003,4830048.647
1035747,4155509,2017.0,2017.0,1960.0,PRIVATE,3,Etobicoke-Lakeshore,2704 LAKE SHORE BLVD W,4,30,2017-10-16,60,Evaluation needs to be conducted in 1 year,16,3.0,2.0,3.0,3.0,3.0,2.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,W0335,43.6028754682,-79.4965836376,305060.126,4828992.645
1035748,4153731,2017.0,2017.0,2013.0,PRIVATE,17,Don Valley North,130 PARKWAY FOREST DR,8,105,2017-10-16,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,N1730,43.774618023,-79.343572185,317376.94800000003,4848085.058
1035749,4154077,2017.0,2017.0,1971.0,PRIVATE,19,Beaches-East York,2 SECORD AVE,22,303,2017-10-16,74,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,,S1930,43.693121262,-79.301596009,320864.623,4839066.34
1035750,4155158,2017.0,2017.0,1994.0,SOCIAL HOUSING,5,York South-Weston,15 KING ST,12,119,2017-10-16,81,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,W0524,43.7019082741,-79.5198266294,303186.471,4839994.908
1035751,4153507,2017.0,2017.0,1888.0,PRIVATE,13,Toronto Centre,510 JARVIS ST,3,16,2017-10-16,64,Evaluation needs to be conducted in 1 year,16,3.0,2.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,,S1322,43.66751677640001,-79.3792333809,314523.675,4836180.868
1035752,4152651,2017.0,2017.0,1960.0,PRIVATE,21,Scarborough Centre,1725 LAWRENCE AVE E,6,43,2017-10-16,69,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,4.0,3.0,,1.0,5.0,,4.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,,E2131,43.7420240548,-79.3085552863,320204.42100000003,4844468.944
1035753,4154653,2017.0,2017.0,1965.0,PRIVATE,6,York Centre,4750 BATHURST ST,3,64,2017-10-16,78,Evaluation needs to be conducted in 2 years,17,5.0,3.0,3.0,3.0,3.0,4.0,,3.0,5.0,,4.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,,N0624,43.767931941,-79.4420072756,309453.606,4847331.095
1035754,4155479,2017.0,2017.0,1961.0,PRIVATE,3,Etobicoke-Lakeshore,2311 LAKE SHORE BLVD W,4,36,2017-10-16,66,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,3.0,3.0,5.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,,W0336,43.617555556999996,-79.48652198479999,305836.076,4830625.046
1035755,4155684,2017.0,2017.0,1964.0,PRIVATE,6,York Centre,34 BROOKWELL DR,4,44,2017-10-16,73,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,3.0,4.0,4.0,,4.0,,,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,,N0625,43.7447007322,-79.4945628574,305222.49199999997,4844748.606000001
1035756,4155359,2017.0,2017.0,1963.0,PRIVATE,1,Etobicoke North,236 DIXON RD,13,123,2017-10-16,79,Evaluation needs to be conducted in 2 years,17,5.0,5.0,5.0,3.0,,2.0,4.0,4.0,4.0,,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,W0135,43.6983362533,-79.5463927222,301045.006,4839598.982
1035757,4153955,2017.0,2017.0,1965.0,PRIVATE,8,Eglinton-Lawrence,10 SHALLMAR BLVD,11,138,2017-10-16,72,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,N0832,43.704286951,-79.423280437,310967.522,4840262.673
1035758,4153959,2017.0,2017.0,1960.0,PRIVATE,8,Eglinton-Lawrence,11 SHALLMAR BLVD,7,78,2017-10-16,67,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,,N0832,43.703726864,-79.423164634,310976.913,4840200.458000001
1035759,4153956,2017.0,2017.0,1963.0,PRIVATE,8,Eglinton-Lawrence,20 SHALLMAR BLVD,11,155,2017-10-16,79,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,N0832,43.704511738,-79.424723028,310851.235,4840287.547
1035760,4154827,2017.0,2017.0,1968.0,PRIVATE,17,Don Valley North,175 SHAUGHNESSY BLVD,18,139,2017-10-16,69,Evaluation needs to be conducted in 2 years,19,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,N1727,43.7808646264,-79.35390324069999,316544.328,4848776.57
1035761,4154828,2017.0,2017.0,1967.0,PRIVATE,17,Don Valley North,185 SHAUGHNESSY BLVD,17,180,2017-10-16,64,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,N1727,43.7818416283,-79.3541987634,316520.358,4848885.074
1035762,4153448,2017.0,2017.0,1990.0,SOCIAL HOUSING,13,Toronto Centre,70 PEMBROKE ST,3,15,2017-10-16,54,Evaluation needs to be conducted in 1 year,16,2.0,3.0,3.0,2.0,2.0,3.0,,3.0,,,2.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,,S1328,43.6585068285,-79.3728346452,315041.226,4835180.666999999
1035763,4154652,2017.0,2017.0,1965.0,PRIVATE,6,York Centre,34 CARSCADDEN DR,6,69,2017-10-16,69,Evaluation needs to be conducted in 2 years,18,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,,N0624,43.7657548154,-79.4437096635,309316.71,4847089.125
1035764,4153446,2017.0,2017.0,1920.0,PRIVATE,13,Toronto Centre,80-82 PEMBROKE ST,4,11,2017-10-16,68,Evaluation needs to be conducted in 2 years,15,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,,,3.0,2.0,5.0,4.0,4.0,3.0,,4.0,3.0,,S1328,43.6590517197,-79.3730588983,315023.047,4835241.178
1035765,4153512,2017.0,2017.0,1917.0,PRIVATE,13,Toronto Centre,49 DUNDONALD ST,5,32,2017-10-16,64,Evaluation needs to be conducted in 1 year,16,3.0,4.0,4.0,2.0,3.0,3.0,,3.0,3.0,,3.0,4.0,5.0,3.0,3.0,2.0,,3.0,3.0,,S1322,43.666349498,-79.381871851,314310.814,4836051.846
1035766,4154449,2017.0,2017.0,1959.0,PRIVATE,6,York Centre,24 SEELEY DR,4,100,2017-10-16,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,,4.0,4.0,4.0,N0627,43.7406632771,-79.4927548873,305368.127,4844300.0819999995
1035767,4154447,2017.0,2017.0,1959.0,PRIVATE,6,York Centre,25 SEELEY DR,4,71,2017-10-16,80,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0627,43.741511337,-79.493163994,305312.55100000004,4844399.414
1035768,4154380,2017.0,2017.0,1953.0,PRIVATE,6,York Centre,27 PAXTONIA BLVD,4,50,2017-10-16,74,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,3.0,3.0,,N0628,43.7290216575,-79.48091891979999,306321.739,4843006.91
1035769,4153869,2017.0,2017.0,1950.0,PRIVATE,15,Don Valley West,153 RANLEIGH AVE,4,28,2017-10-16,79,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,N1525,43.72825161390001,-79.39810823239999,312993.279,4842926.261
